SlNo,State,District,Latitude,Longitude,event_date
23295,Mizoram,Aizawl,23.51944444,92.70055556,2024-09-18
23334,Mizoram,Aizawl,23.54166667,92.66472222,2023-08-05
23430,Mizoram,Aizawl,23.66194444,92.85416667,2024-11-05
23435,Mizoram,Aizawl,23.71388889,92.85722222,2024-06-25
23460,Mizoram,Aizawl,23.73694444,92.81361111,2024-06-25
23470,Mizoram,Aizawl,23.72916667,92.76583333,2024-06-25
23473,Mizoram,Aizawl,23.73222222,92.76555556,2024-06-25
23477,Mizoram,Aizawl,23.737499237060547,92.78805556,2024-06-25
23480,Mizoram,Aizawl,23.73388889,92.79388889,2024-06-25
23482,Mizoram,Aizawl,23.72138889,92.79944444,2024-06-25
23483,Mizoram,Aizawl,23.72138889,92.85777778,2024-06-25
23484,Mizoram,Aizawl,23.72083333,92.86472222,2024-06-25
23487,Mizoram,Aizawl,23.71166667,92.87833333,2024-06-25
23488,Mizoram,Aizawl,23.71111111,92.87861111,2024-06-21
23489,Mizoram,Aizawl,23.70333333,92.87638889,2024-07-11
23494,Mizoram,Aizawl,23.73361111,92.84833333,2024-05-31
23496,Mizoram,Aizawl,23.73500061035156,92.85666667,2024-06-25
23497,Mizoram,Aizawl,23.73666667,92.85611111,2024-06-25
23499,Mizoram,Aizawl,23.74416667,92.85555556,2024-09-18
23500,Mizoram,Aizawl,23.74361111,92.85416667,2024-09-18
23501,Mizoram,Aizawl,23.76111111,92.84777778,2024-06-25
23502,Mizoram,Aizawl,23.76166667,92.85083333,2024-06-25
23506,Mizoram,Aizawl,23.77400016784668,92.8479995727539,2024-06-21
23509,Mizoram,Aizawl,23.77166667,92.84805556,2023-07-16
23519,Mizoram,Aizawl,23.83277778,92.8324966430664,2024-06-25
23523,Mizoram,Aizawl,23.86222222,92.83666667,2024-06-25
23525,Mizoram,Aizawl,23.87777778,92.84083333,2024-09-18
23527,Mizoram,Aizawl,23.89277778,92.85083333,2024-09-21
23528,Mizoram,Aizawl,23.89138889,92.84888889,2024-06-25
23533,Mizoram,Aizawl,24.03503889,93.54139444,2024-09-21
23535,Mizoram,Aizawl,24.04531667,93.49220278,2024-09-30
23536,Mizoram,Aizawl,24.090024948120117,93.54191667,2024-09-30
23537,Mizoram,Aizawl,24.10864167,93.54198333,2024-09-21
23538,Mizoram,Aizawl,24.12682222,93.54013889,2024-09-21
23540,Mizoram,Aizawl,24.17180556,93.54406667,2024-06-25
23541,Mizoram,Aizawl,24.18291667,93.53441944,2024-06-25
23542,Mizoram,Aizawl,24.18566111,93.53935278,2024-06-25
23543,Mizoram,Aizawl,24.24449722,93.55275833,2024-06-25
23544,Mizoram,Aizawl,24.24755556,93.54809722,2024-06-25
23545,Mizoram,Aizawl,24.28840278,93.58591389,2024-08-06
23546,Mizoram,Aizawl,24.29982222,93.59040833,2024-08-06
23547,Mizoram,Aizawl,24.30768611,93.58120556,2024-08-06
23549,Mizoram,Aizawl,24.33915833,93.66233611,2024-08-06
23550,Mizoram,Aizawl,24.33331944,93.65702778,2024-08-06
23551,Mizoram,Aizawl,24.33300556,93.65357222,2024-09-21
23552,Mizoram,Aizawl,24.330900192260746,93.66054444,2024-08-06
23554,Mizoram,Aizawl,24.39255556,93.65468611,2024-08-06
23558,Mizoram,Aizawl,24.48458889,93.58781944,2024-08-06
23560,Mizoram,Aizawl,24.51785556,93.55086944,2024-08-06
23562,Mizoram,Aizawl,24.52308611,93.57206944,2024-09-21
23563,Mizoram,Aizawl,24.48338333,93.58848056,2024-09-21
23580,Mizoram,Aizawl,23.09758333,93.21623333,2024-06-25
23581,Mizoram,Aizawl,23.10851389,93.20974731445312,2024-06-21
23583,Mizoram,Aizawl,23.10192489624023,93.20426111,2024-06-25
23584,Mizoram,Aizawl,23.10184722,93.20138889,2024-09-21
23587,Mizoram,Aizawl,23.09759444,93.21089444,2024-06-25
23590,Mizoram,Aizawl,23.10100556,93.19393611,2024-06-25
23591,Mizoram,Aizawl,23.10074722,93.18785278,2024-06-25
23592,Mizoram,Aizawl,23.09954722,93.18600278,2024-06-25
23595,Mizoram,Aizawl,23.09830093383789,93.17597222,2024-06-25
23598,Mizoram,Aizawl,23.25828611,93.15288333,2024-11-21
23599,Mizoram,Aizawl,23.26126111,93.15070556,2024-11-21
23600,Mizoram,Aizawl,23.25951944,93.15917222,2024-09-21
23601,Mizoram,Aizawl,23.27598056,93.14351667,2024-06-25
23603,Mizoram,Aizawl,23.28107452392578,93.144075,2024-06-25
23604,Mizoram,Aizawl,23.32829167,93.12184167,2024-09-21
23605,Mizoram,Aizawl,23.33529167,93.11214167,2024-06-25
23623,Mizoram,Aizawl,23.34297778,93.057775,2024-09-06
23624,Mizoram,Aizawl,23.35406111,93.04156111,2024-09-21
23625,Mizoram,Aizawl,23.35958611,93.04477222,2024-09-21
23679,Mizoram,Aizawl,23.24231111,93.17726667,2024-07-10
23681,Mizoram,Aizawl,23.24454722,93.17027222,2024-07-12
23682,Mizoram,Aizawl,23.20960722,93.13104722,2024-06-25
23683,Mizoram,Aizawl,23.21068583,93.1212325,2024-06-25
23722,Mizoram,Aizawl,23.758901,92.730863,2025-05-23
23986,Mizoram,Aizawl,23.468799591064453,92.7208023071289,2024-12-26
23720,Mizoram,Aizawl,23.730243,92.75602722167967,2025-05-23
23734,Mizoram,Aizawl,23.336229,92.787113,2025-05-23
23945,Mizoram,Khawzawl,23.54405212402344,93.155591,2025-06-07
23946,Mizoram,Khawzawl,23.545766,93.147931,2025-06-07
23947,Mizoram,Khawzawl,23.526599884033203,93.192968,2025-06-07
23024,Mizoram,Kolasib,23.93194444,92.65222222,2023-09-10
23026,Mizoram,Kolasib,23.05805556,92.67583333,2023-08-05
23028,Mizoram,Kolasib,23.05222222,92.67027778,2023-09-05
23030,Mizoram,Kolasib,23.03016667,92.67336111,2023-09-05
23031,Mizoram,Kolasib,23.02280556,92.67255556,2023-09-10
23565,Mizoram,Kolasib,24.48857222,93.36792222,2024-09-21
23566,Mizoram,Kolasib,24.54263333,93.39741944,2024-08-11
23569,Mizoram,Kolasib,24.60372222,93.37223056,2024-06-25
23570,Mizoram,Kolasib,24.66895556,93.33700556,2024-06-25
23573,Mizoram,Kolasib,24.73838889,93.30909722,2024-08-11
23574,Mizoram,Kolasib,24.72074444,93.30899167,2024-06-25
23575,Mizoram,Kolasib,24.716224670410156,93.32551389,2024-08-11
23576,Mizoram,Kolasib,24.70553333,93.33064167,2024-09-21
23578,Mizoram,Kolasib,24.60853333,93.41668333,2024-08-11
23606,Mizoram,Kolasib,23.41421944,93.10569167,2024-08-06
23613,Mizoram,Kolasib,23.56785011291504,93.10472222,2024-09-05
23615,Mizoram,Kolasib,23.56233889,93.11890833,2024-09-05
23619,Mizoram,Kolasib,23.56145278,93.10908889,2024-09-05
23622,Mizoram,Kolasib,23.535600662231445,93.10656944,2024-09-06
23643,Mizoram,Kolasib,24.02782222,93.28944444,2024-06-25
23644,Mizoram,Kolasib,24.04014167,93.29149627685548,2024-06-25
23645,Mizoram,Kolasib,24.03980278,93.29373889,2024-06-25
23646,Mizoram,Kolasib,24.05823611,93.28901944,2024-06-25
23663,Mizoram,Kolasib,24.04014167,93.29149627685548,2024-06-25
23667,Mizoram,Kolasib,24.57151389,93.141725,2024-06-25
23668,Mizoram,Kolasib,24.56917222,93.14073611,2024-06-25
23671,Mizoram,Kolasib,24.08927222,93.12408611,2024-09-21
23672,Mizoram,Kolasib,24.10641389,93.12339944,2024-09-21
23685,Mizoram,Kolasib,23.504575,93.23805236816406,2024-07-10
23686,Mizoram,Kolasib,24.15364444,93.02183611,2024-05-31
23699,Mizoram,Kolasib,24.65409167,93.204625,2024-07-10
23700,Mizoram,Kolasib,24.65018056,93.20256667,2024-07-10
23702,Mizoram,Kolasib,24.62604722,93.22583889,2024-06-05
23704,Mizoram,Kolasib,24.57747459411621,93.19104766845705,2024-10-15
23706,Mizoram,Kolasib,24.57159996032715,93.17273056,2024-06-05
23709,Mizoram,Kolasib,24.576799392700195,93.106075,2024-06-05
24048,Mizoram,Lunglei,23.164812088012695,92.743396,2025-05-26
24105,Mizoram,Lunglei,23.105649948120117,92.745979,2025-05-23
24107,Mizoram,Lunglei,23.104623,92.747711,2025-05-25
24072,Mizoram,Lunglei,23.1414737701416,92.750577,2025-05-22
24074,Mizoram,Lunglei,23.1398868560791,92.751646,2025-05-23
23750,Mizoram,Lunglei,23.183856,92.735346,2025-05-23
23789,Mizoram,Lunglei,22.895235061645508,92.747812,2025-05-26
23999,Mizoram,Serchhip,23.239287,92.74817657470705,2025-05-26
23843,Mizoram,Serchhip,23.293453216552734,92.858089,2025-05-23
23804,Mizoram,Serchhip,23.19340133666992,92.900218,2025-05-22
23770,Mizoram,Siaha,22.44437599182129,92.947323,2025-05-23
22177,Mizoram,Aizawl,23.751693725585938,92.731528,2007-09-01
20231,Meghalaya,East Khasi Hills,25.57822036743164,91.86544799804688,2014-09-16
20469,Meghalaya,Ri-Bhoi,26.002939224243164,91.8669204711914,2014-09-16
